Agent info:
	Batch size: 256
	Epoch(s): 1
	Memory length: None
	Gamma: 0.99
	Epsilon decay: 0.99
	Replay: 002
	Success Margin: -150
	Action Type: Simple Action

Episode: 1/400, rounds: 84, epsilon: 1.0, score: -109.4, reward: -100, elapsed time: 0:00:00
Episode: 64/400, rounds: 700, epsilon: 0.5309, score: -159.8, reward: -100, elapsed time: 0:08:24
Episode: 65/400, rounds: 749, epsilon: 0.5256, score: -162.7, reward: -100, elapsed time: 0:08:51
Episode: 66/400, rounds: 757, epsilon: 0.5203, score: 109.0, reward: 100, elapsed time: 0:09:18
Episode: 67/400, rounds: 509, epsilon: 0.5151, score: -110.1, reward: -100, elapsed time: 0:09:36
Episode: 68/400, rounds: 999, epsilon: 0.51, score: -80.95, reward: 2.2275671918192304, elapsed time: 0:10:11
Episode: 69/400, rounds: 999, epsilon: 0.5049, score: -124.6, reward: -2.092288423074308, elapsed time: 0:10:46
Episode: 70/400, rounds: 413, epsilon: 0.4998, score: -105.1, reward: -100, elapsed time: 0:11:01
Episode: 71/400, rounds: 529, epsilon: 0.4948, score: -69.19, reward: -100, elapsed time: 0:11:20
Episode: 72/400, rounds: 999, epsilon: 0.4899, score: -102.7, reward: -3.8549210525364104, elapsed time: 0:11:56
Episode: 73/400, rounds: 745, epsilon: 0.485, score: -298.7, reward: -100, elapsed time: 0:12:22
Episode: 74/400, rounds: 285, epsilon: 0.4801, score: 6.464, reward: -100, elapsed time: 0:12:32
Episode: 75/400, rounds: 999, epsilon: 0.4753, score: -160.3, reward: -0.9867032749020541, elapsed time: 0:13:07
Episode: 76/400, rounds: 221, epsilon: 0.4706, score: -10.01, reward: -100, elapsed time: 0:13:16
Episode: 77/400, rounds: 234, epsilon: 0.4659, score: -20.06, reward: -100, elapsed time: 0:13:24
Episode: 78/400, rounds: 227, epsilon: 0.4612, score: -119.9, reward: -100, elapsed time: 0:13:33
Episode: 79/400, rounds: 329, epsilon: 0.4566, score: 24.44, reward: -100, elapsed time: 0:13:45
Episode: 80/400, rounds: 999, epsilon: 0.452, score: -61.98, reward: 1.7363626075639587, elapsed time: 0:14:21
Episode: 81/400, rounds: 342, epsilon: 0.4475, score: -103.8, reward: -100, elapsed time: 0:14:34
Episode: 82/400, rounds: 872, epsilon: 0.443, score: -335.6, reward: -100, elapsed time: 0:15:06
Episode: 83/400, rounds: 700, epsilon: 0.4386, score: -155.4, reward: -100, elapsed time: 0:15:31
Episode: 84/400, rounds: 999, epsilon: 0.4342, score: -94.55, reward: 2.501630383432013, elapsed time: 0:16:08
Episode: 85/400, rounds: 999, epsilon: 0.4299, score: -146.6, reward: -0.9539536719490684, elapsed time: 0:16:44
Episode: 86/400, rounds: 548, epsilon: 0.4256, score: -528.9, reward: -100, elapsed time: 0:17:04
Episode: 87/400, rounds: 999, epsilon: 0.4213, score: -41.56, reward: 2.01440711295549, elapsed time: 0:17:42
Episode: 88/400, rounds: 999, epsilon: 0.4171, score: -74.64, reward: 1.2479976396870753, elapsed time: 0:18:19
Episode: 89/400, rounds: 999, epsilon: 0.4129, score: -21.86, reward: 0.9660652057174317, elapsed time: 0:18:56
Episode: 90/400, rounds: 85, epsilon: 0.4088, score: -154.3, reward: -100, elapsed time: 0:18:59
Episode: 91/400, rounds: 101, epsilon: 0.4047, score: -61.39, reward: -100, elapsed time: 0:19:04
Episode: 92/400, rounds: 97, epsilon: 0.4007, score: -62.66, reward: -100, elapsed time: 0:19:08
Episode: 93/400, rounds: 999, epsilon: 0.3967, score: -140.4, reward: -0.7097165883978107, elapsed time: 0:19:45
Episode: 94/400, rounds: 336, epsilon: 0.3927, score: -56.32, reward: -100, elapsed time: 0:19:58
Episode: 95/400, rounds: 151, epsilon: 0.3888, score: -21.33, reward: -100, elapsed time: 0:20:04
Episode: 96/400, rounds: 536, epsilon: 0.3849, score: -113.6, reward: -100, elapsed time: 0:20:25
Episode: 97/400, rounds: 999, epsilon: 0.381, score: -63.88, reward: -1.1985093583132869, elapsed time: 0:21:03
Episode: 98/400, rounds: 462, epsilon: 0.3772, score: -107.2, reward: -100, elapsed time: 0:21:21
Episode: 99/400, rounds: 783, epsilon: 0.3735, score: -149.9, reward: -100, elapsed time: 0:21:51
Episode: 100/400, rounds: 999, epsilon: 0.3697, score: -20.88, reward: -1.1412587745730491, elapsed time: 0:22:28
Episode: 101/400, rounds: 550, epsilon: 0.366, score: -105.9, reward: -100, elapsed time: 0:22:49
Episode: 102/400, rounds: 272, epsilon: 0.3624, score: -121.7, reward: -100, elapsed time: 0:23:00
Episode: 103/400, rounds: 138, epsilon: 0.3587, score: -80.12, reward: -100, elapsed time: 0:23:05
Episode: 104/400, rounds: 999, epsilon: 0.3552, score: -51.81, reward: 0.5939447161557367, elapsed time: 0:23:43
Episode: 105/400, rounds: 91, epsilon: 0.3516, score: -26.16, reward: -100, elapsed time: 0:23:48
Episode: 106/400, rounds: 491, epsilon: 0.3481, score: -143.2, reward: -100, elapsed time: 0:24:06
Episode: 107/400, rounds: 999, epsilon: 0.3446, score: -87.02, reward: 1.729368639645686, elapsed time: 0:24:45
Episode: 108/400, rounds: 197, epsilon: 0.3412, score: -172.9, reward: -100, elapsed time: 0:24:53
Episode: 109/400, rounds: 115, epsilon: 0.3378, score: -134.2, reward: -100, elapsed time: 0:24:58
Episode: 110/400, rounds: 552, epsilon: 0.3344, score: -300.5, reward: -100, elapsed time: 0:25:19
Episode: 111/400, rounds: 999, epsilon: 0.331, score: -18.23, reward: -1.2763571439581114, elapsed time: 0:25:57
Episode: 112/400, rounds: 999, epsilon: 0.3277, score: -81.36, reward: 2.3984502752982735, elapsed time: 0:26:35
Episode: 113/400, rounds: 999, epsilon: 0.3244, score: -104.3, reward: -0.39444323772944645, elapsed time: 0:27:15
Episode: 114/400, rounds: 94, epsilon: 0.3212, score: -65.17, reward: -100, elapsed time: 0:27:19
Episode: 115/400, rounds: 60, epsilon: 0.318, score: -90.16, reward: -100, elapsed time: 0:27:22
Episode: 116/400, rounds: 77, epsilon: 0.3148, score: -49.18, reward: -100, elapsed time: 0:27:25
Episode: 117/400, rounds: 999, epsilon: 0.3117, score: -80.25, reward: 1.7813737849165363, elapsed time: 0:28:04
Episode: 118/400, rounds: 999, epsilon: 0.3085, score: -120.4, reward: -1.5338075379679197, elapsed time: 0:28:44
Episode: 119/400, rounds: 552, epsilon: 0.3055, score: -366.1, reward: -100, elapsed time: 0:29:06
Episode: 120/400, rounds: 999, epsilon: 0.3024, score: -48.38, reward: -0.20356547437150424, elapsed time: 0:29:45
Episode: 121/400, rounds: 999, epsilon: 0.2994, score: -71.88, reward: -0.043500781749527845, elapsed time: 0:30:24
Episode: 122/400, rounds: 999, epsilon: 0.2964, score: -107.2, reward: -2.784264731962284, elapsed time: 0:31:04
Episode: 123/400, rounds: 287, epsilon: 0.2934, score: -215.5, reward: -100, elapsed time: 0:31:15
Episode: 124/400, rounds: 999, epsilon: 0.2905, score: -123.1, reward: -3.6076760083471298, elapsed time: 0:31:54
Episode: 125/400, rounds: 805, epsilon: 0.2876, score: -260.4, reward: -100, elapsed time: 0:32:26
Episode: 126/400, rounds: 999, epsilon: 0.2847, score: -77.94, reward: -0.3816338842904361, elapsed time: 0:33:06
Episode: 127/400, rounds: 999, epsilon: 0.2819, score: -81.53, reward: -0.509528164722808, elapsed time: 0:33:46
Episode: 128/400, rounds: 999, epsilon: 0.279, score: -84.78, reward: 0.45012320460183447, elapsed time: 0:34:26
Episode: 129/400, rounds: 999, epsilon: 0.2763, score: -58.43, reward: -1.464282602249159, elapsed time: 0:35:06
Episode: 130/400, rounds: 129, epsilon: 0.2735, score: -296.0, reward: -100, elapsed time: 0:35:11
Episode: 131/400, rounds: 999, epsilon: 0.2708, score: -97.76, reward: 0.22863128460483154, elapsed time: 0:35:50
Episode: 132/400, rounds: 999, epsilon: 0.268, score: -81.91, reward: 2.2495495117072593, elapsed time: 0:36:30
Episode: 133/400, rounds: 509, epsilon: 0.2654, score: -177.9, reward: -100, elapsed time: 0:36:51
Episode: 134/400, rounds: 999, epsilon: 0.2627, score: -72.39, reward: 0.3707502262838034, elapsed time: 0:37:31
Episode: 135/400, rounds: 999, epsilon: 0.2601, score: -76.57, reward: 1.0532633585576547, elapsed time: 0:38:11
Episode: 136/400, rounds: 999, epsilon: 0.2575, score: -81.18, reward: 2.7684464983124015, elapsed time: 0:38:52
Episode: 137/400, rounds: 999, epsilon: 0.2549, score: -446.6, reward: -2.281526288452028, elapsed time: 0:39:32
Episode: 138/400, rounds: 999, epsilon: 0.2524, score: -247.8, reward: -3.7785615161155475, elapsed time: 0:40:13
Episode: 139/400, rounds: 783, epsilon: 0.2498, score: -227.6, reward: -100, elapsed time: 0:40:44
Episode: 140/400, rounds: 999, epsilon: 0.2473, score: -204.6, reward: -0.8510556675052203, elapsed time: 0:41:25
Episode: 141/400, rounds: 999, epsilon: 0.2449, score: -26.74, reward: 1.4148387288108857, elapsed time: 0:42:05
Episode: 142/400, rounds: 798, epsilon: 0.2424, score: 69.87, reward: 100, elapsed time: 0:42:37
Episode: 143/400, rounds: 999, epsilon: 0.24, score: -73.28, reward: -2.9725131570644576, elapsed time: 0:43:18
Episode: 144/400, rounds: 999, epsilon: 0.2376, score: -9.405, reward: -0.2810166568200458, elapsed time: 0:43:59
Episode: 145/400, rounds: 999, epsilon: 0.2352, score: -157.6, reward: -0.7623438996893128, elapsed time: 0:44:39
Episode: 146/400, rounds: 999, epsilon: 0.2329, score: -92.38, reward: -0.5581298402868555, elapsed time: 0:45:20
Episode: 147/400, rounds: 999, epsilon: 0.2305, score: -385.4, reward: 0.29511165302821607, elapsed time: 0:46:01
Episode: 148/400, rounds: 478, epsilon: 0.2282, score: -77.31, reward: -100, elapsed time: 0:46:21
Episode: 149/400, rounds: 998, epsilon: 0.2259, score: -206.6, reward: -100, elapsed time: 0:47:01
Episode: 150/400, rounds: 902, epsilon: 0.2237, score: -231.4, reward: -100, elapsed time: 0:47:39
Episode: 151/400, rounds: 999, epsilon: 0.2215, score: -157.7, reward: -1.592854653452888, elapsed time: 0:48:20
Episode: 152/400, rounds: 109, epsilon: 0.2192, score: -85.0, reward: -100, elapsed time: 0:48:25
Episode: 153/400, rounds: 925, epsilon: 0.217, score: -341.0, reward: -100, elapsed time: 0:49:03
Episode: 154/400, rounds: 772, epsilon: 0.2149, score: -341.8, reward: -100, elapsed time: 0:49:35
Episode: 155/400, rounds: 980, epsilon: 0.2127, score: -395.3, reward: -100, elapsed time: 0:50:15
Episode: 156/400, rounds: 740, epsilon: 0.2106, score: -462.4, reward: -100, elapsed time: 0:50:46
Episode: 157/400, rounds: 999, epsilon: 0.2085, score: -93.82, reward: -0.21189118900396692, elapsed time: 0:51:27
Episode: 158/400, rounds: 999, epsilon: 0.2064, score: -21.91, reward: 0.13555472163493648, elapsed time: 0:52:08
Episode: 159/400, rounds: 999, epsilon: 0.2043, score: -78.97, reward: 0.3204684605967259, elapsed time: 0:52:50
Episode: 160/400, rounds: 999, epsilon: 0.2023, score: -67.29, reward: -0.5917667230739301, elapsed time: 0:53:33
Episode: 161/400, rounds: 999, epsilon: 0.2003, score: -52.81, reward: -0.21290743048570276, elapsed time: 0:54:15
Episode: 162/400, rounds: 999, epsilon: 0.1983, score: -73.81, reward: -0.31500075196576804, elapsed time: 0:54:58
Episode: 163/400, rounds: 999, epsilon: 0.1963, score: -46.51, reward: -1.133390942139896, elapsed time: 0:55:39
Episode: 164/400, rounds: 999, epsilon: 0.1943, score: -52.0, reward: 1.5550496541668124, elapsed time: 0:56:21
Episode: 165/400, rounds: 999, epsilon: 0.1924, score: -11.9, reward: -0.8328577660207153, elapsed time: 0:57:03
Episode: 166/400, rounds: 999, epsilon: 0.1905, score: -65.91, reward: -2.333720732418615, elapsed time: 0:57:44
Episode: 167/400, rounds: 999, epsilon: 0.1886, score: -67.93, reward: 1.4496848441146852, elapsed time: 0:58:26
Episode: 168/400, rounds: 999, epsilon: 0.1867, score: -59.46, reward: 0.9384353138386927, elapsed time: 0:59:08
Episode: 169/400, rounds: 999, epsilon: 0.1848, score: -32.99, reward: -0.20649703370768008, elapsed time: 0:59:50
Episode: 170/400, rounds: 999, epsilon: 0.183, score: -50.23, reward: -2.653146601370312, elapsed time: 1:00:33
Episode: 171/400, rounds: 429, epsilon: 0.1811, score: -22.58, reward: -100, elapsed time: 1:00:51
Episode: 172/400, rounds: 999, epsilon: 0.1793, score: -52.17, reward: -0.3433530767319041, elapsed time: 1:01:33
Episode: 173/400, rounds: 554, epsilon: 0.1775, score: -111.9, reward: -100, elapsed time: 1:01:57
Episode: 174/400, rounds: 999, epsilon: 0.1757, score: -139.7, reward: 0.754417243842654, elapsed time: 1:02:39
Episode: 175/400, rounds: 999, epsilon: 0.174, score: -56.13, reward: -0.9047232593920882, elapsed time: 1:03:21
Episode: 176/400, rounds: 771, epsilon: 0.1722, score: -127.7, reward: -100, elapsed time: 1:03:54
Episode: 177/400, rounds: 575, epsilon: 0.1705, score: -342.2, reward: -100, elapsed time: 1:04:19
Episode: 178/400, rounds: 685, epsilon: 0.1688, score: -324.8, reward: -100, elapsed time: 1:04:48
Episode: 179/400, rounds: 999, epsilon: 0.1671, score: -17.02, reward: -2.122017198652854, elapsed time: 1:05:31
Episode: 180/400, rounds: 999, epsilon: 0.1655, score: -36.28, reward: -1.6050233747101714, elapsed time: 1:06:14
Episode: 181/400, rounds: 999, epsilon: 0.1638, score: -110.6, reward: 0.5153723812398578, elapsed time: 1:06:57
Episode: 182/400, rounds: 999, epsilon: 0.1622, score: -84.65, reward: 1.6618636180210598, elapsed time: 1:07:39
Episode: 183/400, rounds: 142, epsilon: 0.1605, score: -375.1, reward: -100, elapsed time: 1:07:46
Episode: 184/400, rounds: 882, epsilon: 0.1589, score: -212.2, reward: -100, elapsed time: 1:08:23
Episode: 185/400, rounds: 851, epsilon: 0.1574, score: -177.9, reward: -100, elapsed time: 1:09:00
Episode: 186/400, rounds: 479, epsilon: 0.1558, score: -107.9, reward: -100, elapsed time: 1:09:21
Episode: 187/400, rounds: 640, epsilon: 0.1542, score: -179.3, reward: -100, elapsed time: 1:09:48
Episode: 188/400, rounds: 999, epsilon: 0.1527, score: -33.07, reward: 1.5968616313963093, elapsed time: 1:10:31
Episode: 189/400, rounds: 999, epsilon: 0.1512, score: -146.8, reward: -3.9625514782736557, elapsed time: 1:11:14
Episode: 190/400, rounds: 999, epsilon: 0.1496, score: -0.6122, reward: 0.42035449927815166, elapsed time: 1:11:55
Episode: 191/400, rounds: 999, epsilon: 0.1481, score: -107.2, reward: -2.947694761913797, elapsed time: 1:12:39
Episode: 192/400, rounds: 958, epsilon: 0.1467, score: -117.9, reward: -100, elapsed time: 1:13:19
Episode: 193/400, rounds: 999, epsilon: 0.1452, score: -32.7, reward: 3.23250490255827, elapsed time: 1:14:03
Episode: 194/400, rounds: 999, epsilon: 0.1437, score: -67.7, reward: 5.1611394653659035, elapsed time: 1:14:46
Episode: 195/400, rounds: 999, epsilon: 0.1423, score: -80.56, reward: 0.9018171202887657, elapsed time: 1:15:29
Episode: 196/400, rounds: 999, epsilon: 0.1409, score: -2.447, reward: -2.6037675183621714, elapsed time: 1:16:13
Episode: 197/400, rounds: 999, epsilon: 0.1395, score: -58.73, reward: -1.4656880876401033, elapsed time: 1:16:56
Episode: 198/400, rounds: 999, epsilon: 0.1381, score: -57.69, reward: -2.028999640828114, elapsed time: 1:17:39
Episode: 199/400, rounds: 999, epsilon: 0.1367, score: -55.92, reward: -1.8612907038169126, elapsed time: 1:18:23
Episode: 200/400, rounds: 999, epsilon: 0.1353, score: -32.69, reward: -1.7071644170703664, elapsed time: 1:19:06
Episode: 201/400, rounds: 345, epsilon: 0.134, score: -86.7, reward: -100, elapsed time: 1:19:22
Episode: 202/400, rounds: 999, epsilon: 0.1326, score: -80.09, reward: -2.2745833871191494, elapsed time: 1:20:04
Episode: 203/400, rounds: 999, epsilon: 0.1313, score: -76.81, reward: 1.5251445305755709, elapsed time: 1:20:48
Episode: 204/400, rounds: 999, epsilon: 0.13, score: -77.61, reward: 2.7276873631293213, elapsed time: 1:21:32
Episode: 205/400, rounds: 829, epsilon: 0.1287, score: -239.8, reward: -100, elapsed time: 1:22:08
Episode: 206/400, rounds: 999, epsilon: 0.1274, score: -40.12, reward: 0.6186394440818404, elapsed time: 1:22:52
Episode: 207/400, rounds: 999, epsilon: 0.1261, score: -133.2, reward: 1.6326903480112491, elapsed time: 1:23:36
Episode: 208/400, rounds: 999, epsilon: 0.1249, score: -42.77, reward: -0.9086228737495492, elapsed time: 1:24:19
Episode: 209/400, rounds: 999, epsilon: 0.1236, score: -97.26, reward: -1.4329301176800897, elapsed time: 1:25:03
Episode: 210/400, rounds: 144, epsilon: 0.1224, score: -108.5, reward: -100, elapsed time: 1:25:09
Episode: 211/400, rounds: 679, epsilon: 0.1212, score: -205.2, reward: -100, elapsed time: 1:25:39
Episode: 212/400, rounds: 112, epsilon: 0.12, score: -194.4, reward: -100, elapsed time: 1:25:45
Episode: 213/400, rounds: 439, epsilon: 0.1188, score: 157.1, reward: 100, elapsed time: 1:26:04
Episode: 214/400, rounds: 999, epsilon: 0.1176, score: -85.64, reward: 3.988309665414815, elapsed time: 1:26:48
Episode: 215/400, rounds: 999, epsilon: 0.1164, score: -51.69, reward: 1.042727154181706, elapsed time: 1:27:31
Episode: 216/400, rounds: 999, epsilon: 0.1152, score: -46.67, reward: 1.3714465074189774, elapsed time: 1:28:15
Episode: 217/400, rounds: 999, epsilon: 0.1141, score: -94.14, reward: -0.5965082472701937, elapsed time: 1:29:00
Episode: 218/400, rounds: 999, epsilon: 0.1129, score: -31.19, reward: -0.9032868384471684, elapsed time: 1:29:44
Episode: 219/400, rounds: 999, epsilon: 0.1118, score: -42.52, reward: 0.11075820038434017, elapsed time: 1:30:28
Episode: 220/400, rounds: 272, epsilon: 0.1107, score: 9.908, reward: -100, elapsed time: 1:30:40
Episode: 221/400, rounds: 744, epsilon: 0.1096, score: -306.9, reward: -100, elapsed time: 1:31:13
Episode: 222/400, rounds: 999, epsilon: 0.1085, score: -48.78, reward: -3.191914439585868, elapsed time: 1:31:57
Episode: 223/400, rounds: 681, epsilon: 0.1074, score: -333.2, reward: -100, elapsed time: 1:32:27
Episode: 224/400, rounds: 999, epsilon: 0.1063, score: -101.8, reward: -0.5647961658807106, elapsed time: 1:33:11
Episode: 225/400, rounds: 420, epsilon: 0.1053, score: -129.6, reward: -100, elapsed time: 1:33:30
Episode: 226/400, rounds: 704, epsilon: 0.1042, score: -259.8, reward: -100, elapsed time: 1:34:01
Episode: 227/400, rounds: 529, epsilon: 0.1032, score: -79.2, reward: -100, elapsed time: 1:34:24
Episode: 228/400, rounds: 276, epsilon: 0.1021, score: 40.54, reward: -100, elapsed time: 1:34:37
Episode: 229/400, rounds: 999, epsilon: 0.1011, score: -86.6, reward: -0.6938224613070247, elapsed time: 1:35:21
Episode: 230/400, rounds: 999, epsilon: 0.1001, score: -37.33, reward: 0.859788324526346, elapsed time: 1:36:06
Episode: 231/400, rounds: 127, epsilon: 0.0991, score: -205.6, reward: -100, elapsed time: 1:36:12
Episode: 232/400, rounds: 214, epsilon: 0.09811, score: -143.7, reward: -100, elapsed time: 1:36:22
Episode: 233/400, rounds: 999, epsilon: 0.09713, score: -52.54, reward: 0.5584482039437375, elapsed time: 1:37:07
Episode: 234/400, rounds: 165, epsilon: 0.09616, score: -129.4, reward: -100, elapsed time: 1:37:15
Episode: 235/400, rounds: 559, epsilon: 0.0952, score: -84.98, reward: -100, elapsed time: 1:37:39
Episode: 236/400, rounds: 859, epsilon: 0.09425, score: -121.4, reward: -100, elapsed time: 1:38:18
Episode: 237/400, rounds: 247, epsilon: 0.09331, score: -21.79, reward: -100, elapsed time: 1:38:30
Episode: 238/400, rounds: 999, epsilon: 0.09237, score: -55.31, reward: 3.3267953951878155, elapsed time: 1:39:15
Episode: 239/400, rounds: 229, epsilon: 0.09145, score: -280.1, reward: -100, elapsed time: 1:39:26
Episode: 240/400, rounds: 802, epsilon: 0.09053, score: -179.3, reward: -100, elapsed time: 1:40:02
Episode: 241/400, rounds: 999, epsilon: 0.08963, score: -70.79, reward: 1.112108103265328, elapsed time: 1:40:47
Episode: 242/400, rounds: 369, epsilon: 0.08873, score: -371.5, reward: -100, elapsed time: 1:41:04
Episode: 243/400, rounds: 999, epsilon: 0.08785, score: -50.31, reward: -1.0270887298253684, elapsed time: 1:41:49
Episode: 244/400, rounds: 260, epsilon: 0.08697, score: 50.24, reward: -100, elapsed time: 1:42:01
Episode: 245/400, rounds: 681, epsilon: 0.0861, score: -113.7, reward: -100, elapsed time: 1:42:32
Episode: 246/400, rounds: 241, epsilon: 0.08524, score: 201.5, reward: 100, elapsed time: 1:42:43
Episode: 247/400, rounds: 480, epsilon: 0.08438, score: -53.88, reward: -100, elapsed time: 1:43:05
