Agent info:
	Batch size: 128
	Epoch(s): 1
	Memory length: None
	Gamma: 0.99
	Epsilon decay: 0.99
	Replay: 002
	Success Margin: -150
	Action Type: Simple Action

Episode: 1/400, rounds: 58, epsilon: 1.0, score: -135.4, reward: -100, elapsed time: 0:00:00
Episode: 170/400, rounds: 831, epsilon: 0.183, score: 292.7, reward: 100, elapsed time: 0:56:18
Episode: 171/400, rounds: 426, epsilon: 0.1811, score: 256.1, reward: 100, elapsed time: 0:56:35
Episode: 172/400, rounds: 999, epsilon: 0.1793, score: 170.1, reward: 0.27177917376296, elapsed time: 0:57:14
Episode: 173/400, rounds: 999, epsilon: 0.1775, score: 182.8, reward: -0.27427830243706697, elapsed time: 0:57:53
Episode: 174/400, rounds: 782, epsilon: 0.1757, score: -287.4, reward: -100, elapsed time: 0:58:24
Episode: 175/400, rounds: 999, epsilon: 0.174, score: 116.6, reward: 0.5854734641364701, elapsed time: 0:59:03
Episode: 176/400, rounds: 696, epsilon: 0.1722, score: 276.0, reward: 100, elapsed time: 0:59:31
Episode: 177/400, rounds: 341, epsilon: 0.1705, score: 246.3, reward: 100, elapsed time: 0:59:44
Episode: 178/400, rounds: 999, epsilon: 0.1688, score: 162.6, reward: 0.08467729133124813, elapsed time: 1:00:23
Episode: 179/400, rounds: 492, epsilon: 0.1671, score: 243.1, reward: 100, elapsed time: 1:00:43
Episode: 180/400, rounds: 718, epsilon: 0.1655, score: 265.5, reward: 100, elapsed time: 1:01:11
Episode: 181/400, rounds: 999, epsilon: 0.1638, score: 145.2, reward: 0.578991177910078, elapsed time: 1:01:51
Episode: 182/400, rounds: 212, epsilon: 0.1622, score: 250.0, reward: 100, elapsed time: 1:02:00
Episode: 183/400, rounds: 199, epsilon: 0.1605, score: 287.7, reward: 100, elapsed time: 1:02:08
Episode: 184/400, rounds: 346, epsilon: 0.1589, score: 239.1, reward: 100, elapsed time: 1:02:22
Episode: 185/400, rounds: 999, epsilon: 0.1574, score: 152.9, reward: -0.3829345716144583, elapsed time: 1:03:01
Episode: 186/400, rounds: 341, epsilon: 0.1558, score: 284.3, reward: 100, elapsed time: 1:03:15
Episode: 187/400, rounds: 487, epsilon: 0.1542, score: 252.8, reward: 100, elapsed time: 1:03:35
Episode: 188/400, rounds: 415, epsilon: 0.1527, score: 260.0, reward: 100, elapsed time: 1:03:52
Episode: 189/400, rounds: 271, epsilon: 0.1512, score: 266.6, reward: 100, elapsed time: 1:04:03
Episode: 190/400, rounds: 509, epsilon: 0.1496, score: 244.7, reward: 100, elapsed time: 1:04:24
Episode: 191/400, rounds: 852, epsilon: 0.1481, score: 268.2, reward: 100, elapsed time: 1:04:58
Episode: 192/400, rounds: 999, epsilon: 0.1467, score: 72.46, reward: 0.06029983338062195, elapsed time: 1:05:38
Episode: 193/400, rounds: 258, epsilon: 0.1452, score: 296.4, reward: 100, elapsed time: 1:05:49
Episode: 194/400, rounds: 348, epsilon: 0.1437, score: 280.6, reward: 100, elapsed time: 1:06:04
Episode: 195/400, rounds: 321, epsilon: 0.1423, score: 220.9, reward: 100, elapsed time: 1:06:17
Episode: 196/400, rounds: 999, epsilon: 0.1409, score: 145.7, reward: 0.06513451526527916, elapsed time: 1:06:58
Episode: 197/400, rounds: 583, epsilon: 0.1395, score: -76.75, reward: -100, elapsed time: 1:07:21
Episode: 198/400, rounds: 641, epsilon: 0.1381, score: 267.4, reward: 100, elapsed time: 1:07:47
Episode: 199/400, rounds: 635, epsilon: 0.1367, score: 199.3, reward: 100, elapsed time: 1:08:13
Episode: 200/400, rounds: 929, epsilon: 0.1353, score: 220.7, reward: 100, elapsed time: 1:08:50
Episode: 201/400, rounds: 216, epsilon: 0.134, score: 258.6, reward: 100, elapsed time: 1:08:59
Episode: 202/400, rounds: 315, epsilon: 0.1326, score: 268.9, reward: 100, elapsed time: 1:09:12
Episode: 203/400, rounds: 548, epsilon: 0.1313, score: 210.1, reward: 100, elapsed time: 1:09:35
Episode: 204/400, rounds: 154, epsilon: 0.13, score: 15.85, reward: -100, elapsed time: 1:09:41
Episode: 205/400, rounds: 399, epsilon: 0.1287, score: 243.7, reward: 100, elapsed time: 1:09:58
Episode: 206/400, rounds: 154, epsilon: 0.1274, score: -130.3, reward: -100, elapsed time: 1:10:05
Episode: 207/400, rounds: 314, epsilon: 0.1261, score: 278.5, reward: 100, elapsed time: 1:10:18
Episode: 208/400, rounds: 359, epsilon: 0.1249, score: 252.9, reward: 100, elapsed time: 1:10:32
Episode: 209/400, rounds: 537, epsilon: 0.1236, score: 294.5, reward: 100, elapsed time: 1:10:55
Episode: 210/400, rounds: 149, epsilon: 0.1224, score: 25.73, reward: -100, elapsed time: 1:11:01
Episode: 211/400, rounds: 301, epsilon: 0.1212, score: 267.9, reward: 100, elapsed time: 1:11:14
Episode: 212/400, rounds: 185, epsilon: 0.12, score: -145.8, reward: -100, elapsed time: 1:11:22
Episode: 213/400, rounds: 582, epsilon: 0.1188, score: 257.7, reward: 100, elapsed time: 1:11:45
Episode: 214/400, rounds: 221, epsilon: 0.1176, score: 262.8, reward: 100, elapsed time: 1:11:55
Episode: 215/400, rounds: 278, epsilon: 0.1164, score: 280.4, reward: 100, elapsed time: 1:12:07
Episode: 216/400, rounds: 210, epsilon: 0.1152, score: 232.1, reward: 100, elapsed time: 1:12:15
Episode: 217/400, rounds: 599, epsilon: 0.1141, score: 267.1, reward: 100, elapsed time: 1:12:40
Episode: 218/400, rounds: 345, epsilon: 0.1129, score: 290.4, reward: 100, elapsed time: 1:12:55
Episode: 219/400, rounds: 577, epsilon: 0.1118, score: 274.4, reward: 100, elapsed time: 1:13:18
Episode: 220/400, rounds: 241, epsilon: 0.1107, score: 280.2, reward: 100, elapsed time: 1:13:28
Episode: 221/400, rounds: 115, epsilon: 0.1096, score: 31.09, reward: -100, elapsed time: 1:13:34
Episode: 222/400, rounds: 682, epsilon: 0.1085, score: 263.8, reward: 100, elapsed time: 1:14:01
Episode: 223/400, rounds: 964, epsilon: 0.1074, score: 290.0, reward: 100, elapsed time: 1:14:41
Episode: 224/400, rounds: 421, epsilon: 0.1063, score: 297.6, reward: 100, elapsed time: 1:14:58
Episode: 225/400, rounds: 211, epsilon: 0.1053, score: 265.5, reward: 100, elapsed time: 1:15:07
Episode: 226/400, rounds: 243, epsilon: 0.1042, score: 263.1, reward: 100, elapsed time: 1:15:17
Episode: 227/400, rounds: 115, epsilon: 0.1032, score: 64.3, reward: -100, elapsed time: 1:15:23
Episode: 228/400, rounds: 232, epsilon: 0.1021, score: 267.4, reward: 100, elapsed time: 1:15:33
Episode: 229/400, rounds: 527, epsilon: 0.1011, score: 258.9, reward: 100, elapsed time: 1:15:54
Episode: 230/400, rounds: 999, epsilon: 0.1001, score: 156.3, reward: 0.07875844543955068, elapsed time: 1:16:36
Episode: 231/400, rounds: 690, epsilon: 0.0991, score: 273.1, reward: 100, elapsed time: 1:17:04
Episode: 232/400, rounds: 780, epsilon: 0.09811, score: 289.9, reward: 100, elapsed time: 1:17:36
Episode: 233/400, rounds: 594, epsilon: 0.09713, score: 295.6, reward: 100, elapsed time: 1:18:00
Episode: 234/400, rounds: 999, epsilon: 0.09616, score: 138.4, reward: 0.30558864558450693, elapsed time: 1:18:41
Episode: 235/400, rounds: 384, epsilon: 0.0952, score: 298.9, reward: 100, elapsed time: 1:18:57
Episode: 236/400, rounds: 257, epsilon: 0.09425, score: 263.0, reward: 100, elapsed time: 1:19:08
Episode: 237/400, rounds: 331, epsilon: 0.09331, score: 276.8, reward: 100, elapsed time: 1:19:22
Episode: 238/400, rounds: 276, epsilon: 0.09237, score: 281.7, reward: 100, elapsed time: 1:19:34
Episode: 239/400, rounds: 999, epsilon: 0.09145, score: 155.8, reward: -0.48829992899110475, elapsed time: 1:20:15
Episode: 240/400, rounds: 117, epsilon: 0.09053, score: 40.68, reward: -100, elapsed time: 1:20:20
Episode: 241/400, rounds: 999, epsilon: 0.08963, score: 119.8, reward: 0.01305372619212175, elapsed time: 1:21:02
Episode: 242/400, rounds: 999, epsilon: 0.08873, score: 116.7, reward: -0.2378907226266189, elapsed time: 1:21:43
Episode: 243/400, rounds: 999, epsilon: 0.08785, score: 132.4, reward: 0.5711453290386395, elapsed time: 1:22:24
Episode: 244/400, rounds: 101, epsilon: 0.08697, score: -14.2, reward: -100, elapsed time: 1:22:29
Episode: 245/400, rounds: 79, epsilon: 0.0861, score: 0.9573, reward: -100, elapsed time: 1:22:33
Episode: 246/400, rounds: 103, epsilon: 0.08524, score: 25.46, reward: -100, elapsed time: 1:22:37
Episode: 247/400, rounds: 123, epsilon: 0.08438, score: 35.91, reward: -100, elapsed time: 1:22:43
Episode: 248/400, rounds: 106, epsilon: 0.08354, score: -3.112, reward: -100, elapsed time: 1:22:48
Episode: 249/400, rounds: 144, epsilon: 0.0827, score: 41.72, reward: -100, elapsed time: 1:22:55
Episode: 250/400, rounds: 370, epsilon: 0.08188, score: 284.3, reward: 100, elapsed time: 1:23:11
